Country Name,Year,Ind 1,Ind 2,Ind 3,Ind 4,Ind 5,Ind 6,Ind 7,Ind 8,Ind 9,Ind 10,Ind 11,Ind 12,Ind 13,Ind 14,Ind 15,Ind 16,Ind 17,Ind 18,Ind 19,Ind 20,Ind 21,Ind 22,Ind 23,Ind 24,Ind 25,Ind 26,Ind 27,Ind 28,Ind 29,Ind 30,Ind 31,Ind 32,Ind 33,Happiness Score
Indonesia,2017,83.1659,92.7346,2.673,1.281,4.411,21.565,48.5350511,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,1.02E+12,5.067680274,33.58923562,91.096,4.27341918,12.4,25.4,263991379,15.3284,16.06371,29.283,1913580,16.878,39.53623536,4.184800148,281.99,5.262000084
"Iran, Islamic Rep.",2017,83.1659,90.89,2.673,1.281,4.411,21.565,41.09996474,20.65,16.265,23.636,52.33,42.383,7.73,30.12441,33.03826,26.769,10.04,4.54E+11,3.755187367,38.94624957,91.096,5.309054687,9.1,14.9,81162788,16.5696,23.4515,29.283,1745150,16.878,48.78063765,12.10000038,281.99,5.421
Iraq,2017,83.1659,90.89,2.673,1.281,4.411,21.565,77.25593131,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,1.92E+11,-2.073172097,16.44762533,91.096,3.06,17.1,30.4,38274618,16.5696,23.4515,29.283,435051.9922,16.878,75.99849712,8.223,281.99,4.497000217
Ireland,2017,83.1659,90.89,2.673,1.281,4.411,21.565,55.19570627,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,3.34E+11,7.802381608,56.34923669,91.096,9.238063769,2.2,3.5,4813608,16.5696,23.4515,29.283,70280,16.878,207.890848,6.710499763,281.99,6.977000237
Isle of Man,2017,83.1659,90.89,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,2.60059E+12,3.065,20.026,91.096,3.06,13.885,31.408,84287,16.5696,23.4515,29.283,570,16.878,85.25,8.223,281.99,5.421
Israel,2017,83.1659,90.89,2.673,1.281,4.411,21.565,65.55075783,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,3.51E+11,3.331562794,20.026,91.096,3.06,2,3.6,8712400,16.5696,23.4515,29.283,22070,16.878,85.25,4.215000153,281.99,7.212999821
Italy,2017,83.1659,90.89,2.673,1.281,4.411,21.565,57.57652093,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,1.93E+12,1.502291372,20.32814061,91.096,2.101226291,2,3.4,60551416,16.5696,23.4515,29.283,301340,16.878,59.5145989,11.2105999,281.99,5.964000225
Jamaica,2017,83.1659,90.89,2.673,1.281,4.411,21.565,47.95270508,20.65,16.265,23.636,52.33,42.383,7.73,37.87799,36.25373,26.769,10.04,14781107822,0.978556223,8.116679307,91.096,1.99651698,10.8,15.2,2890299,15.49229,22.10634,29.283,10990,16.878,82.57010082,11.6590004,281.99,5.31099987
Japan,2017,83.1659,90.89,2.673,1.281,4.411,21.565,66.48737985,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,4.87E+12,1.712581131,20.026,91.096,3.06,0.9,2.6,126785797,16.5696,23.4515,29.283,377970,16.878,85.25,2.799999952,281.99,5.920000076
Jordan,2017,83.1659,90.89,2.673,1.281,4.411,21.565,64.78502892,20.65,16.265,23.636,52.33,42.383,7.73,43.24167,37.67145,26.769,10.04,40068308451,1.970023483,1.402247971,91.096,1.019821257,10.1,17,9702353,11.431,21.03903,29.283,89320,16.878,92.93903626,8.223,281.99,5.335999966
Kazakhstan,2017,83.1659,99.10345,2.673,1.281,4.411,21.565,53.65551934,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,19.48389349,10.04,1.63E+11,4.1,37.23529664,91.096,6.1,5.3,10,18037646,6.59153,20.75555,29.283,2724901.875,10.55011984,60.62161328,4.900000095,281.99,5.818999767
Kenya,2017,83.1659,90.89,2.673,1.281,4.411,21.565,75.9102398,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,79263075749,4.873936761,4.849849927,91.096,0.163306154,20.9,45.6,49699862,16.5696,23.4515,29.283,580370,16.878,37.25010876,8.223,281.99,4.552999973
Kiribati,2017,83.1659,96.5445,2.673,1.281,4.411,21.565,63.62971814,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,77.36078865,10.04,1.86E+08,0.328439777,20.026,91.096,3.504554955,23,54.6,116398,16.5696,25.48855,29.283,810,22.16941777,105.2305532,8.223,281.99,5.421
"Korea, Dem. PeopleÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢s Rep.",2017,83.1659,90.89,2.673,1.281,4.411,21.565,43.07795792,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,2.60059E+12,3.065,20.026,91.096,3.06,10,19,25490965,16.5696,23.4515,29.283,120540,16.878,85.25,8.223,281.99,5.421
"Korea, Rep.",2017,83.1659,90.89,2.673,1.281,4.411,21.565,37.71734328,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,1.53E+12,3.062768462,36.57058186,91.096,4.351466758,1.5,3.3,51466201,16.5696,23.4515,29.283,100339.0039,16.878,80.77921935,3.700000048,281.99,5.421
Kosovo,2017,83.1659,90.89,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,7244888738,4.227908537,2.488345624,91.096,3.046363507,13.885,31.408,1830700,16.5696,23.4515,29.283,10887,16.878,79.18271255,8.223,281.99,5.278999805
Kuwait,2017,83.1659,93.19527,2.673,1.281,4.411,21.565,30.61064682,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,1.20E+11,-2.866431054,31.72642263,99.24358,1.544414026,4.3,8.1,4136528,16.5696,8.8586,29.283,17820,16.878,97.97635744,8.223,281.99,6.105000019
Kyrgyz Republic,2017,83.1659,98.54191,2.673,1.281,4.411,21.565,57.06674886,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.52565847,10.04,7564738836,4.583638398,1.502652994,91.096,7.58886977,10.7,20,6201500,10.43743,24.91353,29.283,199950,17.35769407,102.2063557,6.889999866,281.99,5.421
Lao PDR,2017,83.1659,93.34074,2.673,1.281,4.411,21.565,58.5140979,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,12.20152513,10.04,16853087485,6.892747966,21.89608039,91.096,4.425370639,28.2,63.4,6858160,18.13429,22.33745,29.283,236800,12.23930628,75.82659248,9.406000137,281.99,5.421
Latvia,2017,83.1659,90.89,2.673,1.281,4.411,21.565,54.225764,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,30264454642,4.549337701,20.1398807,91.096,8.048073388,2.2,4.2,1940740,16.5696,23.4515,29.283,64490,16.878,122.262454,8.715000153,281.99,5.849999905
Lebanon,2017,83.1659,88.54315,2.673,1.281,4.411,21.565,46.20590073,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,25.71718914,10.04,53576985687,1.529097084,0.449711574,91.096,-12.69961451,4.5,7.8,6082357,7.88391,12.48274,29.283,10450,15.20240258,67.8459773,8.223,281.99,5.224999905
Lesotho,2017,83.1659,81.56503,2.673,1.281,4.411,21.565,66.38126144,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,41.29707849,10.04,2578265358,-2.286299037,20.026,91.096,-6.330262896,37.9,85.9,2233339,25.34293,32.94806,29.283,30360,37.24961501,85.25,8.223,281.99,3.808000088
Liberia,2017,83.1659,90.89,2.673,1.281,4.411,21.565,81.38261376,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,3285455000,2.468626095,-53.93535142,91.096,5.042016807,25.1,74.7,4731906,16.5696,23.4515,29.283,111370,16.878,122.9898812,8.223,281.99,3.532999992
Libya,2017,83.1659,90.89,2.673,1.281,4.411,21.565,48.33060427,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,38107728083,26.67587012,20.026,91.096,3.06,6.5,12.4,6374616,16.5696,23.4515,29.283,1759540,16.878,72.60801571,8.223,281.99,5.525000095
Liechtenstein,2017,83.1659,90.89,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,2.60059E+12,3.065,20.026,91.096,3.06,13.885,31.408,37922,16.5696,23.4515,29.283,160,16.878,85.25,8.223,281.99,5.421
Lithuania,2017,83.1659,90.89,2.673,1.281,4.411,21.565,51.11579134,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,47168303744,3.828936273,19.4676944,91.096,5.619030954,2,4.3,2827721,16.5696,23.4515,29.283,65286.00098,16.878,160.6015819,7.073200226,281.99,5.90199995
Luxembourg,2017,83.1659,90.89,2.673,1.281,4.411,21.565,44.41457133,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,62404461275,2.297941306,53.3509513,91.096,4.146315272,1.7,2.6,599449,16.5696,23.4515,29.283,2590,16.878,423.9862527,5.52159977,281.99,6.862999916
"Macao SAR, China",2017,83.1659,99.031,2.673,1.281,4.411,21.565,29.97494728,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,15.19253494,10.04,50361201096,9.096103681,65.86235988,91.096,3.06,13.885,31.408,622567,10.13764,13.50974,29.283,30.39999962,29.05013195,111.4052731,2,281.99,5.421
"Macedonia, FYR",2017,83.1659,90.89,2.673,1.281,4.411,21.565,42.75562293,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,11279509014,0.240521014,19.20677911,91.096,1.538461538,10.5,13.7,2083160,16.5696,23.4515,29.283,25710,16.878,124.5728187,22.38120079,281.99,5.421
Madagascar,2017,83.1659,90.89,2.673,1.281,4.411,21.565,78.2503621,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,11499803807,4.170794766,11.5,91.096,3.06,18.4,44.2,25570895,20.04302,23.4515,29.283,587295,16.878,74.4538253,8.223,281.99,3.644000053
Malawi,2017,83.1659,90.89,2.673,1.281,4.411,21.565,88.56696388,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,18.79216588,10.04,6303292264,4.000030517,6.212306681,91.096,2.623613004,22.7,55.4,18622104,69.69511,62.30909,29.283,118480,17.28792384,65.32987076,8.223,281.99,3.970000029
Malaysia,2017,83.1659,98.60314,2.673,1.281,4.411,21.565,44.10520795,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,3.15E+11,5.897009293,32.50025861,91.096,6.025024364,4.3,7.9,31624264,11.8761,11.6556,29.283,330345,16.878,135.8374588,3.410000086,281.99,6.084000111
Maldives,2017,83.1659,99.50995,2.673,1.281,4.411,21.565,37.98697705,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,4865546027,6.911694429,20.026,91.096,15.6341263,4.5,7.9,436330,16.5696,10.16278,29.283,300,16.878,143.4724587,8.223,281.99,5.421
Mali,2017,83.1659,67.25739,2.673,1.281,4.411,21.565,100.9025782,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,12.50163249,10.04,15334336144,5.400000103,6.458809991,91.096,3.06,35.4,106,18541980,17.43224,38.22009,29.283,1240190,15.87603137,61.80884567,8.223,281.99,4.190000057
Malta,2017,83.1659,90.89,2.673,1.281,4.411,21.565,51.17976177,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,12518134319,6.422489314,39.69112992,91.096,3.06,4.4,6.4,465292,16.5696,23.4515,29.283,320,16.878,249.197969,4.567200184,281.99,6.52699995
Marshall Islands,2017,83.1659,90.89,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,2.04E+08,3.6,20.026,91.096,3.06,15.7,34,53127,16.5696,23.4515,29.283,180,16.878,85.25,8.223,281.99,5.421
Mauritania,2017,83.1659,76.60704,2.673,1.281,4.411,21.565,75.64201039,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,5024708656,3.500000006,22.70299397,91.096,3.06,33.8,79,4420184,24.28309,23.4515,29.283,1030700,16.878,111.0398584,8.223,281.99,4.291999817
Mauritius,2017,83.1659,96.18218,2.673,1.281,4.411,21.565,41.50846066,20.65,16.265,23.636,52.33,42.383,7.73,23.05301,63.08222,22.97065506,10.04,13266427697,3.818469365,10.04907694,91.096,1.509451597,7.9,13.1,1264613,12.65226,17.93769,29.283,2040,18.53697825,97.59752539,6.752200127,281.99,5.629000187
Mexico,2017,83.1659,90.89,2.673,1.281,4.411,21.565,50.43229845,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,1.15E+12,2.041469637,22.64840083,91.096,2.8987778,7.6,13.4,129163276,16.5696,23.4515,29.283,1964375,16.878,77.5378526,3.41960001,281.99,6.578000069
"Micronesia, Fed. Sts.",2017,83.1659,90.89,2.673,1.281,4.411,21.565,61.10144397,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,336427500,3.2,20.026,91.096,3.06,16.5,32.2,105544,16.5696,23.4515,29.283,700,16.878,85.25,8.223,281.99,5.421
Moldova,2017,83.1659,89.71414,2.673,1.281,4.411,21.565,36.24613542,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,31.885229,10.04,8128493432,4.4999999,20.026,91.096,3.06,11.6,15.5,3549750,9.91073,17.68211,29.283,33850,20.74995511,85.25,4.097599983,281.99,5.837999821
Monaco,2017,83.1659,90.89,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,2.60059E+12,3.065,20.026,91.096,3.06,1.7,3.3,38695,8.54364,10.45596,29.283,2,16.878,85.25,8.223,281.99,5.421
Mongolia,2017,83.1659,98.86043,2.673,1.281,4.411,21.565,50.82623128,20.65,16.265,23.636,52.33,42.383,7.73,32.2161,29.22618,26.769,10.04,11433635876,5.30166847,37.35004738,91.096,20.06029726,9.1,17.2,3075647,16.5696,30.37955,29.283,1564120,16.878,117.142495,6.359399796,281.99,4.954999924
Montenegro,2017,83.1659,96.26474,2.673,1.281,4.411,21.565,48.98601022,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,4844592067,4.7,7.073379,91.096,34.23295688,2.3,3.5,622471,16.5696,23.4515,29.283,13810,16.878,105.554965,16.07110023,281.99,5.236999989
Morocco,2017,83.1659,96.85602,2.673,1.281,4.411,21.565,51.88779754,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,1.10E+11,4.087506817,23.07906446,91.096,2.194660236,14.4,23.3,35739580,20.26796,28.03417,29.283,446550,16.878,83.73229681,8.223,281.99,5.235000134
Mozambique,2017,83.1659,87.53715,2.673,1.281,4.411,21.565,92.11742378,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,18.40948049,10.04,12645508634,3.736958241,5.566729023,91.096,0.348282421,26.9,72.4,29668834,36.54379,52.43683,29.283,786380,23.18297441,113.3920392,8.223,281.99,4.550000191
Myanmar,2017,83.1659,97.7122,2.673,1.281,4.411,21.565,48.28597044,20.65,16.265,23.636,52.33,42.383,7.73,35.97823,39.40016,16.7509808,10.04,67068745521,6.758628824,28.74257015,91.096,10.25700947,24.1,48.6,53370609,26.41695,23.04535,29.283,676590,6.017069344,47.95316736,1.551100016,281.99,4.545000076
Namibia,2017,83.1659,97.81808,2.673,1.281,4.411,21.565,67.35748523,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,13253698015,-0.947841005,6.876311175,91.096,1.327032201,17.5,44.2,2533794,16.5696,23.4515,29.283,824290,16.878,84.12907382,8.223,281.99,4.573999882
Nauru,2017,83.1659,90.89,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,1.14E+08,4.154685104,20.026,91.096,3.06,20.5,33,13649,16.5696,23.4515,29.283,20,16.878,85.25,8.223,281.99,5.421
Nepal,2017,83.1659,94.83624,2.673,1.281,4.411,21.565,57.98363806,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,19.61110009,10.04,24880266905,7.90574161,11.94827603,91.096,9.695186968,20.7,33.7,29304998,28.82411,20.90655,29.283,147180,20.952273,51.98342875,8.223,281.99,4.961999893
Netherlands,2017,83.1659,90.89,2.673,1.281,4.411,21.565,54.30223504,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,8.26E+11,3.162212293,31.83949654,91.096,4.362801444,2.3,3.9,17132854,16.5696,23.4515,29.283,41540,16.878,161.2465356,4.838600159,281.99,7.376999855
New Caledonia,2017,83.1659,90.89,2.673,1.281,4.411,21.565,48.08883397,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,2.60059E+12,3.065,20.026,91.096,3.06,13.885,31.408,280460,16.5696,23.4515,29.283,18580,16.878,85.25,8.223,281.99,5.421
New Zealand,2017,83.1659,90.89,2.673,1.281,4.411,21.565,54.05359982,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,29.99229034,10.04,2.06E+11,3.028657043,20.026,91.096,3.06,3,5.3,4793900,16.5696,23.4515,29.283,267710,27.32916438,85.25,4.702000141,281.99,7.31400013
Nicaragua,2017,83.1659,90.89,2.673,1.281,4.411,21.565,52.62024748,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,16.48133444,10.04,13814261536,4.861094976,14.78961376,91.096,5.154311858,7.1,17.2,6217581,16.5696,23.4515,29.283,130370,16.53992024,96.65088373,8.223,281.99,6.071000099
Niger,2017,83.1659,66.81589,2.673,1.281,4.411,21.565,111.6477809,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,8119710126,4.893436691,17.35324328,91.096,5.886814553,26,84.5,21477348,29.73171,36.33661,29.283,1267000,16.878,49.58748371,8.223,281.99,4.027999878
Nigeria,2017,83.1659,90.89,2.673,1.281,4.411,21.565,87.7665048,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,3.76E+11,0.80588662,15.46985285,91.096,-0.211601999,32.9,100.2,190886311,16.5696,23.4515,29.283,923770,16.878,26.347599,8.223,281.99,5.073999882
Northern Mariana Islands,2017,83.1659,90.89,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,1593000000,25.14231499,20.026,91.096,3.06,13.885,31.408,55144,16.5696,23.4515,29.283,460,16.878,128.3113622,8.223,281.99,5.421
Norway,2017,83.1659,90.89,2.673,1.281,4.411,21.565,52.8939944,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,3.99E+11,1.918745912,31.18955564,91.096,0.311863269,1.5,2.6,5282223,16.5696,23.4515,29.283,625217.1094,16.878,68.52432779,4.162099838,281.99,7.537000179
Oman,2017,83.1659,98.75005,2.673,1.281,4.411,21.565,31.86978282,20.65,16.265,23.636,52.33,42.383,7.73,37.94926,33.34135,26.769,10.04,72642652796,-0.2726752,35.80882958,98.66244,-1.158423552,5.1,11.3,4636262,9.97437,10.12768,29.283,309500,16.878,98.87186684,8.223,281.99,5.421
Pakistan,2017,83.1659,76.45031,2.673,1.281,4.411,21.565,64.67149594,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,3.05E+11,5.700621241,6.777115075,91.096,5.816775292,44.2,74.9,197015955,19.38545,44.78201,29.283,796100,16.878,25.78813182,8.223,281.99,5.269000053
Palau,2017,83.1659,90.89,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,289823500,-3.570566825,2.160651481,91.096,-0.951608924,7.9,15.3,21729,16.5696,23.4515,29.283,460,16.878,124.1964654,8.223,281.99,5.421
Panama,2017,83.1659,90.89,2.673,1.281,4.411,21.565,54.57418234,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,62283756584,5.321201375,38.6597222,91.096,2.309421661,8.9,16.1,4098587,16.5696,23.4515,29.283,75420,16.878,87.56677111,3.899800062,281.99,6.452000141
Papua New Guinea,2017,83.1659,90.89,2.673,1.281,4.411,21.565,65.96015144,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,18.36464573,10.04,20536314601,2.545733131,20.026,91.096,3.06,23.7,53.4,8251162,16.5696,23.4515,29.283,462840,13.95920785,85.25,8.223,281.99,5.421
Paraguay,2017,83.1659,90.89,2.673,1.281,4.411,21.565,55.70785807,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,15.52010796,10.04,39667400816,5.210533081,25.01669736,91.096,8.378384845,11.1,21,6811297,16.5696,23.4515,29.283,406751.9922,9.887940295,66.09518587,4.614600182,281.99,5.493000031
Peru,2017,83.1659,99.33288,2.673,1.281,4.411,21.565,52.75701961,20.65,16.265,23.636,52.33,42.383,7.73,33.48605,33.77806,20.28152372,10.04,2.11E+11,2.528228226,22.59164313,91.096,-0.246757546,7.3,15,32165485,14.57939,17.93677,29.283,1285220,13.16059349,46.86707956,8.223,281.99,5.715000153
Philippines,2017,83.1659,90.89,2.673,1.281,4.411,21.565,57.52594661,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,14.2593435,10.04,3.14E+11,6.684517503,15.20391822,91.096,8.554656247,13.6,28.1,104918090,16.5696,23.4515,29.283,300000,14.23906053,71.8306517,2.551800013,281.99,5.429999828
Poland,2017,83.1659,90.89,2.673,1.281,4.411,21.565,46.15671016,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,5.26E+11,4.805745842,23.72651257,91.096,6.114429632,3,4.7,37975841,16.5696,23.4515,29.283,312680,16.878,104.558107,4.88740015,281.99,5.97300005
Portugal,2017,83.1659,90.89,2.673,1.281,4.411,21.565,54.1710138,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,2.18E+11,2.679827103,17.35317388,91.096,4.107528862,2.1,3.7,10293718,16.5696,23.4515,29.283,92225.5957,16.878,85.19658711,8.866999626,281.99,5.195000172
Puerto Rico,2017,83.1659,90.89,2.673,1.281,4.411,21.565,49.48777284,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,2.60059E+12,-2.379363147,32.24213336,91.096,3.06,13.885,31.408,3337177,16.5696,23.4515,29.283,8870,16.878,112.5579142,10.80000019,281.99,5.421
Qatar,2017,83.1659,98.66677,2.673,1.281,4.411,21.565,17.90255657,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,1.67E+11,1.579850253,58.3883019,91.096,1.00089299,3.8,7.6,2639211,10.41565,11.77467,29.283,11610,16.878,88.29943057,0.140000001,281.99,6.375
Romania,2017,83.1659,90.89,2.673,1.281,4.411,21.565,49.50843185,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,2.12E+11,7.259986176,22.31185676,91.096,9.067163657,3.7,7.8,19586539,16.5696,23.4515,29.283,238400,16.878,84.98236088,4.92689991,281.99,5.824999809
Russian Federation,2017,83.1659,90.89,2.673,1.281,4.411,21.565,46.59291366,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,30.65074495,10.04,1.58E+12,1.545630229,29.63408593,91.096,0.089997779,3.3,7.6,144495044,16.5696,23.4515,29.283,17098250,10.26672203,46.72807445,5.212299824,281.99,5.421
Rwanda,2017,83.1659,93.93462,2.673,1.281,4.411,21.565,75.78279626,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,9135454442,6.057831319,8.850879409,91.096,6.465827628,16.4,37.9,12208407,20.08785,57.85938,29.283,26340,16.878,51.01294572,17.35740089,281.99,3.470999956
Samoa,2017,83.1659,96.19354,2.673,1.281,4.411,21.565,72.98496817,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,22.98532901,10.04,8.41E+08,2.704798948,20.026,91.096,6.305194749,8.6,16.5,196440,16.5696,23.4515,29.283,2840,24.25039038,77.57326778,8.223,281.99,5.421
San Marino,2017,83.1659,90.89,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,1632860041,1.5,20.026,91.096,3.06,1,2.2,33400,16.5696,23.4515,29.283,60,16.878,85.25,8.223,281.99,5.421
Sao Tome and Principe,2017,83.1659,96.99594,2.673,1.281,4.411,21.565,84.24934849,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,3.93E+08,3.874960221,20.026,91.096,6.535689823,14.4,32.4,204327,16.5696,31.15842,29.283,960,16.878,85.25,8.223,281.99,5.421
Saudi Arabia,2017,83.1659,90.89,2.673,1.281,4.411,21.565,39.78223428,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,6.87E+11,-0.856610239,34.20132033,91.096,1.297132671,3.9,7.4,32938213,16.5696,23.4515,29.283,2149690,16.878,63.4036289,5.889999866,281.99,6.343999863
Senegal,2017,83.1659,75.1737,2.673,1.281,4.411,21.565,84.80830934,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,18.05351,10.04,21070225735,7.153786942,14.8746099,69.47841,3.361480546,20.5,45.4,15850567,18.88356,32.81273,29.283,196710,15.04296373,57.13584648,8.223,281.99,4.534999847
Serbia,2017,83.1659,98.56031,2.673,1.281,4.411,21.565,51.10318111,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,41431648801,1.867428896,12.18844191,91.096,3.06,3.7,5.7,7022268,8.08165,14.28392,29.283,88360,16.878,113.7094059,13.47700024,281.99,5.394999981
Seychelles,2017,83.1659,90.89,2.673,1.281,4.411,21.565,44.60101688,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,1497959569,5.284822981,21.33260404,91.096,7.8592106,8.6,14.2,95843,16.5696,23.4515,29.283,460,16.878,174.7577394,3.714900017,281.99,5.421
Sierra Leone,2017,83.1659,90.89,2.673,1.281,4.411,21.565,80.59912683,20.65,16.265,23.636,52.33,42.383,7.73,20.38712,20.22571,26.769,10.04,3775047334,4.211182649,-3.489500867,91.096,5.011619412,33.5,110.5,7557212,16.5696,39.43821,29.283,72300,16.878,74.08529383,8.223,281.99,4.709000111
Singapore,2017,83.1659,90.89,2.673,1.281,4.411,21.565,38.70257646,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,15.16018364,10.04,3.24E+11,3.618542336,53.50235365,91.096,10.07136391,1.1,2.8,5612253,16.5696,23.4515,29.283,719.0000153,14.82610841,322.4281244,8.223,281.99,6.572000027
Sint Maarten (Dutch part),2017,83.1659,90.89,2.673,1.281,4.411,21.565,58.786,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,2.60059E+12,3.065,20.026,91.096,3.06,13.885,31.408,41109,16.5696,23.4515,29.283,34,16.878,85.25,8.223,281.99,5.421
Slovak Republic,2017,83.1659,90.89,2.673,1.281,4.411,21.565,43.7586498,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,95769031980,3.400166311,26.14097642,91.096,3.423897331,2.8,5.6,5439892,16.5696,23.4515,29.283,49030,16.878,189.1805304,8.130999565,281.99,5.421
Slovenia,2017,83.1659,90.89,2.673,1.281,4.411,21.565,51.57063705,20.65,16.265,23.636,52.33,42.383,7.73,33.528,35.337,26.769,10.04,48769655479,5.000808222,28.9439839,91.096,8.092704267,1.2,2.1,2066748,16.5696,23.4515,29.283,20675,16.878,154.7639999,6.564400196,281.99,5.757999897
